channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
CJ온스타일 플러스	20260703	03:45	03:56	11	멜라필크림 마스크 50ml 4개 + 12ml 1개 + 브러쉬 1개	멜라필크림	멜라필크림 마스크 50ml 4개 + 12ml 1개 + 브러쉬 1개	단순	03:45	03:56	11	297000		화장품/미용	99000	https://display.cjonstyle.com/p/item/2087728595
현대홈쇼핑	20260703	03:50	04:11	21	[7월 현대 단독] 다이슨 스팟앤스크럽 Ai 로봇 청소기	다이슨	[7월 현대 단독] 다이슨 스팟앤스크럽 Ai 로봇 청소기	단순	03:50	04:11	21	5160000		디지털/가전	1290000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2247059213
롯데원티비	20260703	03:52	03:57	5	[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	호주산	[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	단순	03:52	03:57	5	0		가구/인테리어	149900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912271
GS홈쇼핑 마이샵	20260703	03:53	04:13	20	키리아 아바 새부리형 KF94 마스크 컬러5종 혼합 200매(중형,대형)	키리아	키리아 아바 새부리형 KF94 마스크 컬러5종 혼합 200매(중형,대형)	단순	03:53	04:13	20	1343200		생활/건강	39800	https://www.gsshop.com/prd/prd.gs?prdid=1100912091&brddate=20260713023100&pgmID=6742&ordChannel=WE&tveshop=Y
롯데원티비	20260703	03:57	04:02	5	[한화손해보험] 한화손보 시그니처 여성암보험_One1	한화손보	[한화손해보험] 한화손보 시그니처 여성암보험_One1	단순	03:57	04:02	5	0		생활/건강	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910022
신세계쇼핑	20260703	03:59	04:19	20	엘라코닉 루미에르 브라팬티 5세트	엘라코닉	엘라코닉 루미에르 브라팬티 5세트	복합	03:59	04:19	20	2637800		패션의류	119900	https://www.shinsegaetvshopping.com/display/detail/20068826
CJ온스타일	20260703	04:00	05:00	60	비비고 해남재 포기 배추김치 8kg + 비비고 열무김치 1.5kg	CJ제일제당	비비고 해남재 포기 배추김치 8kg + 비비고 열무김치 1.5kg	단순	04:00	05:00	60	16636200	일반식품	식품	69900	https://display.cjonstyle.com/p/item/2087317941?channelCode=30002002
NS홈쇼핑	20260703	04:00	05:01	61	히트상품 앵콜방송4부	히트상품	히트상품 앵콜방송4부	복합	04:00	05:01	61	18675000		식품	39900	https://m.nsmall.com/goods/35757896
GS홈쇼핑	20260703	04:00	04:30	30	르네크루 25FW 울100% 클래식 팬츠[런칭 가격 99,900원]	르네크루	르네크루 25FW 울100% 클래식 팬츠[런칭 가격 99,900원]	단순	04:00	04:30	30	14248100	의류	패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1089601977&brddate=20260707033000&pgmID=9613&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260703	04:00	04:30	30	[자이글온] □ 네스트 통증완화 고주파 의료기기 렌탈	자이글온	[자이글온] □ 네스트 통증완화 고주파 의료기기 렌탈	단순	04:00	04:30	30	0	일반렌탈	디지털/가전	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12791652
롯데원티비	20260703	04:02	04:07	5	[도븐] ○[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	도븐	[도븐] ○[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	복합	04:02	04:07	5	0		가구/인테리어	149900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912305
NS홈쇼핑 샵플러스	20260703	04:03	04:45	42	키리아호텔수건1	키리아타올	키리아호텔수건1	단순	04:03	04:45	42	7541100		생활/건강	39900	https://m.nsmall.com/goods/35753741
CJ온스타일 플러스	20260703	04:05	04:16	11	멜라필크림 마스크 50ml 4개 + 12ml 1개 + 브러쉬 1개	멜라필크림	멜라필크림 마스크 50ml 4개 + 12ml 1개 + 브러쉬 1개	단순	04:05	04:16	11	396000		화장품/미용	99000	https://display.cjonstyle.com/p/item/2087728595
롯데원티비	20260703	04:07	04:12	5	[한화손해보험] 한화손보 시그니처 여성암보험_One2	한화손보	[한화손해보험] 한화손보 시그니처 여성암보험_One2	단순	04:07	04:12	5	0		생활/건강	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910035
공영쇼핑	20260703	04:10	05:00	50	녹우원 소모둠 맑은탕 600g x 10팩	녹우원	녹우원 소모둠 맑은탕 600g x 10팩	단순	04:10	05:00	50	20508600	일반식품	식품	39900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941225
현대홈쇼핑	20260703	04:10	04:40	30	알레보 디엣지 플러스 유리 밥용기 1+1세트(12P)_방송에서만	알레보	알레보 디엣지 플러스 유리 밥용기 1+1세트(12P)_방송에서만	단순	04:10	04:40	30	22785100	리빙/주방	생활/건강	59800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2244486431&preview=true
SK스토아	20260703	04:11	04:51	40	(방송에서만 2박스 더) 메종드 블루베리 퓨레 8박스에 2박스 더 (총10박스 140포) | 원산지 : 상품정보 참조	메종드	(방송에서만 2박스 더) 메종드 블루베리 퓨레 8박스에 2박스 더 (총10박스 140포) | 원산지 : 상품정보 참조	단순	04:11	04:51	40	4773000	건강식품	식품	129000	https://www.skstoa.com/display/goods/62990276
KT알파쇼핑	20260703	04:11	04:33	22	사랑해_가자미	사랑해	사랑해_가자미	단순	04:11	04:33	22	4508700	일반식품	식품	39900	https://m.kshop.co.kr/display/product/5641424
롯데원티비	20260703	04:12	04:17	5	[도븐] ●[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	도븐	[도븐] ●[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	복합	04:12	04:17	5	0		가구/인테리어	149900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912306
GS홈쇼핑 마이샵	20260703	04:13	04:18	5	드루 26SS 여름팬츠 2종 여성용	드루	드루 26SS 여름팬츠 2종 여성용	단순	04:13	04:18	5	0		스포츠/레저	99000	https://www.gsshop.com/prd/prd.gs?prdid=1125016255&brddate=20260708023600&pgmID=12502&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260703	04:15	04:50	35	[황장군골드라벨] 일품 왕 갈비탕 1kg x 8팩	골드라벨	[황장군골드라벨] 일품 왕 갈비탕 1kg x 8팩	단순	04:15	04:50	35	10304600	잡화/주얼리	식품	76900	http://www.hnsmall.com/display/goods.do?goods_code=74062256
롯데원티비	20260703	04:17	04:22	5	[한화손해보험] 한화손보 시그니처 여성암보험_One3	한화손보	[한화손해보험] 한화손보 시그니처 여성암보험_One3	단순	04:17	04:22	5	0		생활/건강	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910036
GS홈쇼핑 마이샵	20260703	04:18	04:23	5	타파웨어 빅티 텀블러 7종 풀세트	타파웨어	타파웨어 빅티 텀블러 7종 풀세트	단순	04:18	04:23	5	129000		생활/건강	129000	https://www.gsshop.com/prd/prd.gs?prdid=1126672652&brddate=20260704033700&pgmID=6995&ordChannel=WE&tveshop=Y
신세계쇼핑	20260703	04:19	04:30	11	[방송에서만] 앱솔리 또또뻥 국내산 현미 8봉 + 호라산밀앤파로 8봉	앱솔리	[방송에서만] 앱솔리 또또뻥 국내산 현미 8봉 + 호라산밀앤파로 8봉	복합	04:19	04:30	11	1229000		식품	39900	https://www.shinsegaetvshopping.com/display/detail/1001327260
롯데원티비	20260703	04:22	04:27	5	[도븐] ○[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	도븐	[도븐] ○[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	복합	04:22	04:27	5	0		가구/인테리어	149900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912305
GS홈쇼핑 마이샵	20260703	04:23	04:28	5	코어어센틱 26S/S 스트라이프 썸머 숄더백	코어어센틱	코어어센틱 26S/S 스트라이프 썸머 숄더백	단순	04:23	04:28	5	119800		패션잡화	59900	https://www.gsshop.com/prd/prd.gs?prdid=1123493832&brddate=20260706042800&pgmID=6736&ordChannel=WE&tveshop=Y
CJ온스타일 플러스	20260703	04:25	04:45	20	26SS 울블랜드 실루엣 자켓	26SS	26SS 울블랜드 실루엣 자켓	단순	04:25	04:45	20	654000		패션의류	99000	https://display.cjonstyle.com/p/item/2078481624
롯데원티비	20260703	04:27	04:32	5	[한화손해보험] 한화손보 시그니처 여성암보험_One4	한화손보	[한화손해보험] 한화손보 시그니처 여성암보험_One4	단순	04:27	04:32	5	0		생활/건강	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910037
GS홈쇼핑 마이샵	20260703	04:28	04:34	6	도깨비방망이 헤리티지 프리미엄 1995 마스터 무선 핸드블렌더	도깨비방망이	도깨비방망이 헤리티지 프리미엄 1995 마스터 무선 핸드블렌더	단순	04:28	04:34	6	417000		디지털/가전	139000	https://www.gsshop.com/prd/prd.gs?prdid=1126846267&brddate=20260703042800&pgmID=872&ordChannel=WE&tveshop=Y
GS홈쇼핑	20260703	04:30	05:30	60	이시형 박사의 두뇌엔 PS 진 8박스 포스파티딜세린	이시형	이시형 박사의 두뇌엔 PS 진 8박스 포스파티딜세린	단순	04:30	05:30	60	20329000	건강식품	식품	199000	https://www.gsshop.com/prd/prd.gs?prdid=1077265230&brddate=20260703043000&pgmID=9613&ordChannel=WE&tveshop=Y
신세계쇼핑	20260703	04:30	05:30	60	[유지인pick] 미녀의 콜라겐 양태반 360포 (2.5g x 30포 x 12Box)(직)	미녀의	[유지인pick] 미녀의 콜라겐 양태반 360포 (2.5g x 30포 x 12Box)(직)	단순	04:30	05:30	60	17721000	건강식품	식품	99000	https://www.shinsegaetvshopping.com/display/detail/20064902
롯데홈쇼핑	20260703	04:30	04:45	15	[베라왕] (vw536) 벨라 선글라스+가방	베라왕	[베라왕] (vw536) 벨라 선글라스+가방	단순	04:30	04:45	15	1782000	잡화/주얼리	패션의류	99000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12844888
KT알파쇼핑	20260703	04:31	05:33	62	성분에디터_녹는실앰플	성분에디터	성분에디터_녹는실앰플	단순	04:31	05:33	62	28135800	미용	화장품/미용	109000	https://m.kshop.co.kr/display/product/8116999
롯데원티비	20260703	04:32	04:37	5	[도븐] ●[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	도븐	[도븐] ●[점보특대형]호주산 양모 블렌디드 피그먼트 스프레드 2장	복합	04:32	04:37	5	0		가구/인테리어	149900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912306
GS홈쇼핑 마이샵	20260703	04:34	04:55	21	비비안 26SS 로맨틱 플로럴 브라팬티 4세트 + 세컨팬티 4종	비비안	비비안 26SS 로맨틱 플로럴 브라팬티 4세트 + 세컨팬티 4종	단순	04:34	04:55	21	2718300		패션의류	143910	https://www.gsshop.com/prd/prd.gs?prdid=1107933827&brddate=20260703043400&pgmID=6753&ordChannel=WE&tveshop=Y
쇼핑엔티	20260703	04:37	05:36	59	(방송에서만)26SS 마담4060 썸머 코디 3종 세트 	마담4060	(방송에서만)26SS 마담4060 썸머 코디 3종 세트 	단순	04:37	05:36	59	27904500	의류	패션의류	69900	https://www.shoppingntmall.com/display/goods/27821799
롯데원티비	20260703	04:37	04:42	5	[한화손해보험] 한화손보 시그니처 여성암보험_One5	한화손보	[한화손해보험] 한화손보 시그니처 여성암보험_One5	단순	04:37	04:42	5	0		생활/건강	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910038
현대홈쇼핑	20260703	04:40	05:20	40	[상반기 단한번][글랜젠데스하르] 독일산 맥주효모 100000ppm 탈모 샴푸 방송에서만 구성	글랜젠데스 하르	[상반기 단한번][글랜젠데스하르] 독일산 맥주효모 100000ppm 탈모 샴푸 방송에서만 구성	단순	04:40	05:20	40	33935000	미용	화장품/미용	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251420191&preview=true
현대홈쇼핑 플러스샵	20260703	04:40	05:20	40	[60%세일] 종근당건강 아이클리어 루테인지아잔틴아스타잔틴 미니 12개월분	종근당건강	[60%세일] 종근당건강 아이클리어 루테인지아잔틴아스타잔틴 미니 12개월분	단순	04:40	05:20	40	8142000		식품	117000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250917063
롯데원티비	20260703	04:42	05:02	20	[12개월] 에치와이 바이오리브 100억 유산균 12박스(1박스:120mg X 30캡슐)	에치와이	[12개월] 에치와이 바이오리브 100억 유산균 12박스(1박스:120mg X 30캡슐)	단순	04:42	05:02	20	0		식품	244800	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12897688
NS홈쇼핑 샵플러스	20260703	04:43	05:44	61	정성가득ABC주스1	정성가득	정성가득ABC주스1	단순	04:43	05:44	61	13691500		식품	69500	https://m.nsmall.com/goods/35660156
CJ온스타일 플러스	20260703	04:45	05:15	30	26SS ICE FIT 냉감 메쉬 팬티패키지 8종	26SS	26SS ICE FIT 냉감 메쉬 팬티패키지 8종	단순	04:45	05:15	30	6990000		패션의류	69900	https://display.cjonstyle.com/p/item/2085459960
롯데홈쇼핑	20260703	04:45	05:15	30	[런칭가 99,000원] 까스텔바작 26SS 여성 메종 헤리티지 카라 니트 2종	까스텔바작	[런칭가 99,000원] 까스텔바작 26SS 여성 메종 헤리티지 카라 니트 2종	단순	04:45	05:15	30	6326000	의류	패션의류	63200	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12902056
홈앤쇼핑	20260703	04:50	06:00	70	[AK앤클라인]26SS 크리즈 풀셋업 4종	AK앤클라인	[AK앤클라인]26SS 크리즈 풀셋업 4종	단순	04:50	06:00	70	94015500	의류	패션의류	69900	http://www.hnsmall.com/display/goods.do?goods_code=74534036
SK스토아	20260703	04:51	05:31	40	시그니처 케어 칫솔 더블구성 (20+1개 무료체험)	시그니처	시그니처 케어 칫솔 더블구성 (20+1개 무료체험)	단순	04:51	05:31	40	11897000	리빙/주방	생활/건강	99000	https://www.skstoa.com/display/goods/62583170
GS홈쇼핑 마이샵	20260703	04:55	05:35	40	닥터오기덤 앰플 인 마스크팩 방송특가구성	닥터오기덤	닥터오기덤 앰플 인 마스크팩 방송특가구성	단순	04:55	05:35	40	14121700		화장품/미용	49900	https://www.gsshop.com/prd/prd.gs?prdid=1116224880&brddate=20260712163800&pgmID=6737&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260703	05:00	05:41	41	락토핏맥스19	락토핏	락토핏맥스19	단순	05:00	05:41	41	19221000	건강식품	생활/건강	129000	https://m.nsmall.com/goods/36032723
공영쇼핑	20260703	05:00	06:00	60	★특가★[마노아] 세탁세제 2.5리터 8통 X 섬유 유연제 2.5리터 2통 (총 10통)	★특가★	★특가★[마노아] 세탁세제 2.5리터 8통 X 섬유 유연제 2.5리터 2통 (총 10통)	단순	05:00	06:00	60	63328200	리빙/주방	생활/건강	29900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11798245
CJ온스타일	20260703	05:00	06:00	60	24K 큐브 커팅 반지 2종+14K팔찌	한국금거래소	24K 큐브 커팅 반지 2종+14K팔찌	단순	05:00	06:00	60	298411700	잡화/주얼리	패션잡화	1049000	https://display.cjonstyle.com/p/item/2087552183?channelCode=30002002
롯데원티비	20260703	05:02	05:42	40	[폴앤조] ○ (런칭가 79,900원!) 25SS 에센셜 니트 슬리브리스 3종	폴앤조	[폴앤조] ○ (런칭가 79,900원!) 25SS 에센셜 니트 슬리브리스 3종	단순	05:02	05:42	40	5067300		패션의류	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12839834
CJ온스타일 플러스	20260703	05:15	05:45	30	아빠랑 저칼로리 잼 3종 세트	아빠랑	아빠랑 저칼로리 잼 3종 세트	단순	05:15	05:45	30	7501200		식품	39900	https://display.cjonstyle.com/p/item/2085426017
롯데홈쇼핑	20260703	05:15	06:15	60	[닥터린] ☆방송에서만![12+6박스] 닥터린 파비플로라X알파CD 18박스(1박스:20gX14포)	닥터린	[닥터린] ☆방송에서만![12+6박스] 닥터린 파비플로라X알파CD 18박스(1박스:20gX14포)	단순	05:15	06:15	60	46715000	건강식품	식품	259000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12875214
현대홈쇼핑	20260703	05:20	06:15	55	PWX 바로인 X밴드 스니커즈	프로월드컵	PWX 바로인 X밴드 스니커즈	단순	05:20	06:15	55	117645000	잡화/주얼리	스포츠/레저	69000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250264394&preview=true
현대홈쇼핑 플러스샵	20260703	05:20	06:00	40	[방송에서만50%]경남제약 리포좀 소연골 콘드로이친 12박스	경남제약	[방송에서만50%]경남제약 리포좀 소연골 콘드로이친 12박스	단순	05:20	06:00	40	10206000		식품	179000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2237040702
GS홈쇼핑	20260703	05:30	06:01	31	더찬가 밥상차림세트 된장스톡 300g 2팩 매실장아찌 300g 1팩	더찬가	더찬가 밥상차림세트 된장스톡 300g 2팩 매실장아찌 300g 1팩	단순	05:30	06:01	31	5067300	일반식품	식품	39900	https://www.gsshop.com/prd/prd.gs?prdid=1100798825&brddate=20260703053000&pgmID=13145&ordChannel=WE&tveshop=Y
신세계쇼핑	20260703	05:30	06:31	61	(신세계 단독기획) 26썸머 플리츠미 보타니컬 자수 블라우스 	플리츠미	(신세계 단독기획) 26썸머 플리츠미 보타니컬 자수 블라우스 	단순	05:30	06:31	61	55065000	의류	패션의류	89000	https://www.shinsegaetvshopping.com/display/detail/20071173
SK스토아	20260703	05:31	06:31	60	26SS 남성 무브팬츠 4종(벨트증정)	26SS	26SS 남성 무브팬츠 4종(벨트증정)	단순	05:31	06:31	60	63307000	의류	스포츠/레저	59000	https://www.skstoa.com/display/goods/59277618
KT알파쇼핑	20260703	05:32	06:33	61	이지케이_요실금치료기	이지케이	이지케이_요실금치료기	단순	05:32	06:33	61	0	일반렌탈	생활/건강	0	https://m.kshop.co.kr/display/product/8423738
GS홈쇼핑 마이샵	20260703	05:35	05:55	20	한생원 천연 육수팩 4팩(해물2 해장2) 천연버섯소금3종	한생원	한생원 천연 육수팩 4팩(해물2 해장2) 천연버섯소금3종	단순	05:35	05:55	20	1151700		식품	34900	https://www.gsshop.com/prd/prd.gs?prdid=1028263499&brddate=20260710053500&pgmID=13190&ordChannel=WE&tveshop=Y
쇼핑엔티	20260703	05:36	06:36	60	26SS 밀라 아트웍 티셔츠 5종	26SS	26SS 밀라 아트웍 티셔츠 5종	단순	05:36	06:36	60	48197100	의류	패션의류	39900	https://www.shoppingntmall.com/display/goods/28312444
NS홈쇼핑	20260703	05:40	06:31	51	관절연골엔보스웰리아	관절연골엔보스웰리아	관절연골엔보스웰리아	복합	05:40	06:31	51	48157000		식품	319000	https://m.nsmall.com/goods/36005476
롯데원티비	20260703	05:42	06:42	60	[오모떼] 오모떼 omothe 미라클 브라팬티 5세트	오모떼	[오모떼] 오모떼 omothe 미라클 브라팬티 5세트	단순	05:42	06:42	60	11693500		패션의류	89950	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12899667
NS홈쇼핑 샵플러스	20260703	05:44	06:46	62	GGPX1	GGPX	GGPX1	단순	05:44	06:46	62	36476900		패션의류	49900	https://m.nsmall.com/goods/35983027
CJ온스타일 플러스	20260703	05:45	06:45	60	(최신상)아치나인Arch-9 Flux기능성 슬리퍼_블랙	아치나인Arch-9	(최신상)아치나인Arch-9 Flux기능성 슬리퍼_블랙	단순	05:45	06:45	60	38247800		패션잡화	39800	https://display.cjonstyle.com/p/item/2064640263
GS홈쇼핑 마이샵	20260703	05:55	06:36	41	[더블구성] 브이존 메쉬 양말 24켤레	브이존	[더블구성] 브이존 메쉬 양말 24켤레	단순	05:55	06:36	41	31586700		패션잡화	39900	https://www.gsshop.com/prd/prd.gs?prdid=1117307534&brddate=20260703055500&pgmID=6742&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260703	06:00	07:15	75	[착색 걱정 NO/8박스] 차모차모 스킨 프리 더 살롱 컬러 염색제 더블구성(8박스+상품평시 1박스)	차모차모	[착색 걱정 NO/8박스] 차모차모 스킨 프리 더 살롱 컬러 염색제 더블구성(8박스+상품평시 1박스)	단순	06:00	07:15	75	102857700	미용	화장품/미용	99900	http://www.hnsmall.com/display/goods.do?goods_code=81299892
공영쇼핑	20260703	06:00	07:15	75	[마담엘레강스] 에나(ENA)레이스 앙상블	마담엘레강스	[마담엘레강스] 에나(ENA)레이스 앙상블	단순	06:00	07:15	75	102249300	의류	패션의류	59900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941703
GS홈쇼핑	20260703	06:00	07:15	75	한일 대용량 레드 엣지 스텐 믹서기 NMF-3990WR	한일	한일 대용량 레드 엣지 스텐 믹서기 NMF-3990WR	단순	06:00	07:15	75	126564000	가전	디지털/가전	159000	https://www.gsshop.com/prd/prd.gs?prdid=1080696870&brddate=20260703060000&pgmID=872&ordChannel=WE&tveshop=Y
CJ온스타일	20260703	06:00	06:10	10	제주농협 특등급 햇 미니 단호박 8kg	햇살바람	제주농협 특등급 햇 미니 단호박 8kg	단순	06:00	06:10	10	10906800	일반식품	식품	29800	https://display.cjonstyle.com/p/item/2087318883?channelCode=30002002
현대홈쇼핑 플러스샵	20260703	06:00	06:40	40	[26SS] 바로인 낫소 여성 핸즈프리 다이얼 워킹화 1종	바로인	[26SS] 바로인 낫소 여성 핸즈프리 다이얼 워킹화 1종	단순	06:00	06:40	40	15525000		스포츠/레저	69000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251228455
CJ온스타일	20260703	06:10	07:15	65	카사베르디 유기농 와인비니거 레드6+2병+디스펜서	그레인온	카사베르디 유기농 와인비니거 레드6+2병+디스펜서	단순	06:10	07:15	65	85256000	건강식품	식품	129000	https://display.cjonstyle.com/p/item/2082414390?channelCode=30002002
롯데홈쇼핑	20260703	06:15	07:15	60	[닥터린] ○[12+6박스]닥터린 하이퍼셀 대마종자유 (1,250mg X 30캡슐 X 18박스)	닥터린	[닥터린] ○[12+6박스]닥터린 하이퍼셀 대마종자유 (1,250mg X 30캡슐 X 18박스)	단순	06:15	07:15	60	26762000	건강식품	식품	298000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12881357
현대홈쇼핑	20260703	06:15	07:15	60	[론칭가 69900원] 디아루체 26 SS 폴더블 선글라스 + 선글라스백	디아루체	[론칭가 69900원] 디아루체 26 SS 폴더블 선글라스 + 선글라스백	단순	06:15	07:15	60	217772400	잡화/주얼리	패션의류	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250575250&preview=true
NS홈쇼핑	20260703	06:30	07:31	61	두뇌엔닥터PS	두뇌엔	두뇌엔닥터PS	단순	06:30	07:31	61	92364000	건강식품	식품	514000	https://m.nsmall.com/goods/35903228
신세계쇼핑	20260703	06:30	07:31	61	[방송중+1박스 /더블] 이경제 흑염소진액 진眞 8박스+1박스 (총 9박스/270포)	이경제	[방송중+1박스 /더블] 이경제 흑염소진액 진眞 8박스+1박스 (총 9박스/270포)	단순	06:30	07:31	61	71394000	건강식품	식품	328000	https://www.shinsegaetvshopping.com/display/detail/20071652
SK스토아	20260703	06:31	07:31	60	◆상담예약만 남겨도 투썸플레이스3만원◆자이글온 통증완화 의료기기(상품권5만원증정)_오늘 결제0원	자이글온	◆상담예약만 남겨도 투썸플레이스3만원◆자이글온 통증완화 의료기기(상품권5만원증정)_오늘 결제0원	단순	06:31	07:31	60	0	일반렌탈	디지털/가전	0	https://www.skstoa.com/display/goods/63578075
KT알파쇼핑	20260703	06:32	07:33	61	일동후디스_하이뮨	일동후디스	일동후디스_하이뮨	단순	06:32	07:33	61	56575000	건강식품	식품	169000	https://m.kshop.co.kr/display/product/7204944
쇼핑엔티	20260703	06:36	07:36	60	에콕스 26SS 여성 썸머 인견 팬츠 3종	에콕스	에콕스 26SS 여성 썸머 인견 팬츠 3종	단순	06:36	07:36	60	116733000	의류	패션의류	69900	https://www.shoppingntmall.com/display/goods/27837332
GS홈쇼핑 마이샵	20260703	06:36	07:36	60	다이어트 유산균 비에날씬 9박스+플러스 60포	다이어트	다이어트 유산균 비에날씬 9박스+플러스 60포	복합	06:36	07:36	60	46932000		식품	548000	https://www.gsshop.com/prd/prd.gs?prdid=1120857730&brddate=20260715063600&pgmID=13352&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260703	06:40	07:20	40	[힐리퍼] 스마트 EVA 욕실 슬리퍼 1+1세트	스마트	[힐리퍼] 스마트 EVA 욕실 슬리퍼 1+1세트	단순	06:40	07:20	40	31310600		패션잡화	39900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251586356
롯데원티비	20260703	06:42	07:42	60	[맥케이슨] ○ 맥케이슨 26SS 여성 실켓 티셔츠 3종	맥케이슨	[맥케이슨] ○ 맥케이슨 26SS 여성 실켓 티셔츠 3종	단순	06:42	07:42	60	18096000		패션의류	39000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910856
NS홈쇼핑 샵플러스	20260703	06:44	07:45	61	컴피스톤슈즈1	컴피스톤	컴피스톤슈즈1	단순	06:44	07:45	61	19634400		패션잡화	48600	https://m.nsmall.com/goods/35852381
CJ온스타일 플러스	20260703	06:45	07:45	60	[50% SALE] 안국약품 토비콤 루테인 지아잔틴 아스타잔틴 12개월	안국약품	[50% SALE] 안국약품 토비콤 루테인 지아잔틴 아스타잔틴 12개월	단순	06:45	07:45	60	36803000		식품	148000	https://display.cjonstyle.com/p/item/2075417492
GS홈쇼핑	20260703	07:15	08:15	60	[2026단한번] 2026 최신상 마데카크림 에이징포커스 24통 X 멜라쿨크림 2통	2026	[2026단한번] 2026 최신상 마데카크림 에이징포커스 24통 X 멜라쿨크림 2통	단순	07:15	08:15	60	151676000	미용	화장품/미용	239000	https://www.gsshop.com/prd/prd.gs?prdid=1128312318&brddate=20260703071500&pgmID=6737&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260703	07:15	08:15	60	[방송에서만SALE][크로커다일] 인견 100% 플로럴 라운지웨어 2세트+원피스1종(총5종)	크로커다일	[방송에서만SALE][크로커다일] 인견 100% 플로럴 라운지웨어 2세트+원피스1종(총5종)	단순	07:15	08:15	60	241516800	언더웨어	패션의류	59900	http://www.hnsmall.com/display/goods.do?goods_code=81119741
롯데홈쇼핑	20260703	07:15	08:15	60	[메종비오비(BOB)] BOB 여성 26SS 에어 채널 자켓 1종	메종비오비(BOB)	[메종비오비(BOB)] BOB 여성 26SS 에어 채널 자켓 1종	단순	07:15	08:15	60	207597000	의류	패션의류	49000	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12899775
현대홈쇼핑	20260703	07:15	08:15	60	[현대단독] 패밀리세트 비에날씬 프로 12박스+비에날퀸 1박스+비에날씬 플러스 1박스	에이스바이옴	[현대단독] 패밀리세트 비에날씬 프로 12박스+비에날퀸 1박스+비에날씬 플러스 1박스	단순	07:15	08:15	60	118409000	건강식품	식품	699000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248968602&preview=true
공영쇼핑	20260703	07:15	08:20	65	 진짜 제대로 만든 러닝화 [에코로바] 레브토 쿠셔닝 여성 러닝화	진짜	 진짜 제대로 만든 러닝화 [에코로바] 레브토 쿠셔닝 여성 러닝화	단순	07:15	08:20	65	104753600	잡화/주얼리	패션잡화	39800	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11932804
