channel	date	broadcast_start	broadcast_end	duration_min	pgm_title	brand	item_name	type	item_start	item_end	item_duration_min	sales_amt	category	lavangba_category	price	link
SK스토아	20260701	13:31	14:31	60	뉴 벌리 바람막이	초경량	초경량 썸머 메리제인 워킹화	복합	13:31	14:31	60	0	잡화/주얼리	패션잡화	59800	https://www.skstoa.com/display/goods/65072335
SK스토아	20260701	13:31	14:31	60	뉴 벌리 바람막이	간치니	간치니 로고 선글라스	복합	13:31	14:31	60	0	잡화/주얼리	패션잡화	168000	https://www.skstoa.com/display/goods/64392142
SK스토아	20260701	13:31	14:31	60	뉴 벌리 바람막이	뉴	뉴 벌리 바람막이	복합	13:31	14:31	60	31080000	잡화/주얼리	패션의류	1480000	https://www.skstoa.com/display/goods/61344589
신세계쇼핑	20260701	13:33	14:34	61	(방송에서만 50％세일/최다구성) 리즐온 아보카도 엑스트라버진 오일 9+1, 10병	리즐온	(방송에서만 50％세일/최다구성) 리즐온 아보카도 엑스트라버진 오일 9+1, 10병	단순	13:33	14:34	61	98256000	일반식품	식품	89000	https://www.shinsegaetvshopping.com/display/detail/1000570999
쇼핑엔티	20260701	13:34	14:34	60	[방송에서만] 카사베르디 레드와인비니거 6병 + 2병 + 휴대용기 세트	카사베르디	[방송에서만] 카사베르디 레드와인비니거 6병 + 2병 + 휴대용기 세트	단순	13:34	14:34	60	32762000	건강식품	식품	129000	https://www.shoppingntmall.com/display/goods/28051343
GS홈쇼핑	20260701	13:35	14:35	60	뉴밋 야생 하스카프베리 100 6+6박스, 총 12박스	뉴밋	뉴밋 야생 하스카프베리 100 6+6박스, 총 12박스	단순	13:35	14:35	60	122958000	건강식품	식품	198000	https://www.gsshop.com/prd/prd.gs?prdid=1109506212&brddate=20260701133500&pgmID=6997&ordChannel=WE&tveshop=Y
롯데홈쇼핑	20260701	13:35	15:30	115	[테이트] 26SS 남녀 오가닉 튜블러 티셔츠 ★14종★	테이트	[테이트] 26SS 남녀 오가닉 튜블러 티셔츠 ★14종★	단순	13:35	15:30	115	166610500	의류	패션의류	39900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12912513
현대홈쇼핑	20260701	13:35	14:35	60	쿠멜 IH 디쉬팬 풀세트	KUMMEL	쿠멜 IH 디쉬팬 풀세트	단순	13:35	14:35	60	77679000	리빙/주방	생활/건강	189000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251595761&preview=true
CJ온스타일	20260701	13:35	14:35	60	카사베르디 유기농 와인비니거 레드6+2병+디스펜서	그레인온	카사베르디 유기농 와인비니거 레드6+2병+디스펜서	단순	13:35	14:35	60	64863000	건강식품	식품	129000	https://display.cjonstyle.com/p/item/2082414390?channelCode=30002002
GS홈쇼핑 마이샵	20260701	13:37	14:17	40	바밤 실온보관 국산 단호박 건강죽 3종 혼합 130g 22팩 (포켓밀 단호박12,병아리콩5,오트5)	바밤	바밤 실온보관 국산 단호박 건강죽 3종 혼합 130g 22팩 (포켓밀 단호박12,병아리콩5,오트5)	단순	13:37	14:17	40	16799400		식품	53900	https://www.gsshop.com/prd/prd.gs?prdid=1126847269&brddate=20260708035300&pgmID=6997&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260701	13:40	14:40	60	메디칼드림 경추 안마 베개 K38	메디칼드림	메디칼드림 경추 안마 베개 K38	단순	13:40	14:40	60	39826800		생활/건강	59800	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250343555
공영쇼핑	20260701	13:40	14:45	65	[100% 국내산 닭 사용!] 명가삼계탕 1kg x 8팩	명가삼계탕	[100% 국내산 닭 사용!] 명가삼계탕 1kg x 8팩	단순	13:40	14:45	65	65384400	일반식품	식품	52900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11943414
롯데원티비	20260701	13:40	14:41	61	[디비손보] DB손해보험 나에게맞춘 플러스 간편건강보험_ONE	DB손해보험	[디비손보] DB손해보험 나에게맞춘 플러스 간편건강보험_ONE	단순	13:40	14:41	61	0		도서	0	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12903161
NS홈쇼핑 샵플러스	20260701	13:41	14:42	61	삼계탕1	참깊은	삼계탕1	단순	13:41	14:42	61	66915900		식품	49900	https://m.nsmall.com/goods/36008889
CJ온스타일 플러스	20260701	13:45	14:45	60	접촉냉감 한줌브라 어깨끈형 4세트	접촉냉감	접촉냉감 한줌브라 어깨끈형 4세트	단순	13:45	14:45	60	55444500		패션의류	99900	https://display.cjonstyle.com/p/item/2053718456
GS홈쇼핑 마이샵	20260701	14:17	14:57	40	최신상 마이어 무선 텀블렌더 BL260MR + 전용 스텐 텀블러+파우치	최신상	최신상 마이어 무선 텀블렌더 BL260MR + 전용 스텐 텀블러+파우치	단순	14:17	14:57	40	37047000		디지털/가전	69900	https://www.gsshop.com/prd/prd.gs?prdid=1118103547&brddate=20260701141700&pgmID=872&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260701	14:20	15:10	50	[오직 홈앤에서만/기미집중]소온하루 기미 집중 관리 완벽 더블 패키지 (총 64매 / 32회 관리분)	소온하루	[오직 홈앤에서만/기미집중]소온하루 기미 집중 관리 완벽 더블 패키지 (총 64매 / 32회 관리분)	단순	14:20	15:10	50	63906000	미용	생활/건강	99000	http://www.hnsmall.com/display/goods.do?goods_code=77002835
NS홈쇼핑	20260701	14:30	15:31	61	보람상조	보람피플	보람상조	단순	14:30	15:31	61	0	일반식품	생활/건강	0	https://m.nsmall.com/goods/36030456
SK스토아	20260701	14:31	15:31	60	O다사랑암보험 (IH저압냄비)	O다사랑암보험	O다사랑암보험 (IH저압냄비)	단순	14:31	15:31	60	0	보험	여가/생활편의	0	https://www.skstoa.com/display/goods/65087275
KT알파쇼핑	20260701	14:31	15:33	62	코몽트_메쉬자켓	코몽트	코몽트_메쉬자켓	단순	14:31	15:33	62	53243300	의류	패션의류	49900	https://m.kshop.co.kr/display/product/9301023
신세계쇼핑	20260701	14:33	15:34	61	[르까프] 25SS 르까프 쿨링마스크 8종세트 (쿨링마스크5종+기능성팔토시3종)	25SS	[르까프] 25SS 르까프 쿨링마스크 8종세트 (쿨링마스크5종+기능성팔토시3종)	단순	14:33	15:34	61	42014700	리빙/주방	스포츠/레저	39900	https://www.shinsegaetvshopping.com/display/detail/20065098
쇼핑엔티	20260701	14:34	15:34	60	[단독방송] 트렉스타스포츠 최종가! 프로테크 냉감 7부 팬츠, 여성	트렉스타스포츠	[단독방송] 트렉스타스포츠 최종가! 프로테크 냉감 7부 팬츠, 여성	단순	14:34	15:34	60	48625000	의류	스포츠/레저	39900	https://www.shoppingntmall.com/display/goods/28081045
GS홈쇼핑	20260701	14:35	15:35	60	[프리스탠딩]삼성 비스포크 AI 스팀 울트라 로봇청소기 VR90F01AAG/ VR90F01AAH	삼성	[프리스탠딩]삼성 비스포크 AI 스팀 울트라 로봇청소기 VR90F01AAG/ VR90F01AAH	단순	14:35	15:35	60	382440000	가전	디지털/가전	1860000	https://www.gsshop.com/prd/prd.gs?prdid=1121416402&brddate=20260703121000&pgmID=6589&ordChannel=WE&tveshop=Y
CJ온스타일	20260701	14:35	15:30	55	[방송에서만] 황성주 박사의 라이프 밀6 + 2박스 + 흔들컵2	라이프밀	[방송에서만] 황성주 박사의 라이프 밀6 + 2박스 + 흔들컵2	단순	14:35	15:30	55	50415000	건강식품	식품	249000	https://display.cjonstyle.com/p/item/2070472670?channelCode=30002002
현대홈쇼핑	20260701	14:35	15:30	55	[루나앤슬립][강력추천][4인와이드] 냉감 메쉬 소파패드 1+1세트	루나앤슬립	[루나앤슬립][강력추천][4인와이드] 냉감 메쉬 소파패드 1+1세트	단순	14:35	15:30	55	92347000	리빙/주방	가구/인테리어	69900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251674234&preview=true
현대홈쇼핑 플러스샵	20260701	14:40	15:00	20	100% 국내산 햇 찰 옥수수 35개 (출고당일 새벽수확 일 500개 한정)	100%	100% 국내산 햇 찰 옥수수 35개 (출고당일 새벽수확 일 500개 한정)	단순	14:40	15:00	20	18747300		식품	29900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251597854
롯데원티비	20260701	14:41	15:21	40	[리얼닥터] ☆방송에서만 이 가격☆[10개월분] 리얼닥터 멀티비타민123 미네랄 3박스(980mg x 100정 x 3박스)	☆방송에서만	[리얼닥터] ☆방송에서만 이 가격☆[10개월분] 리얼닥터 멀티비타민123 미네랄 3박스(980mg x 100정 x 3박스)	단순	14:41	15:21	40	13076700		식품	47900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12877064
NS홈쇼핑 샵플러스	20260701	14:41	15:42	61	한국금자산1	KGAM	한국금자산1	단순	14:41	15:42	61	47580000		패션잡화	3190000	https://m.nsmall.com/goods/35999086
CJ온스타일 플러스	20260701	14:45	15:45	60	[방송에서만 반값세일]매직핸즈 화이트골드 8P 세트	매직핸즈	[방송에서만 반값세일]매직핸즈 화이트골드 8P 세트	단순	14:45	15:45	60	49794000		생활/건강	129000	https://display.cjonstyle.com/p/item/2065229129
공영쇼핑	20260701	14:45	15:40	55	[조아하다]플리츠 이지웨어 상하의 3세트(총6종)	플리츠	[조아하다]플리츠 이지웨어 상하의 3세트(총6종)	단순	14:45	15:40	55	84933900	언더웨어	패션의류	37900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11946061
GS홈쇼핑 마이샵	20260701	14:57	15:38	41	르까프 26SS 최신상 남성 데일리쿨 냉감 티셔츠 7종	르까프	르까프 26SS 최신상 남성 데일리쿨 냉감 티셔츠 7종	단순	14:57	15:38	41	33925000		패션의류	59000	https://www.gsshop.com/prd/prd.gs?prdid=1124907280&brddate=20260701145700&pgmID=12502&ordChannel=WE&tveshop=Y
현대홈쇼핑 플러스샵	20260701	15:00	16:00	60	[Lipbbam] 립밤 썸머 티블라우스 3종	립밤	[Lipbbam] 립밤 썸머 티블라우스 3종	단순	15:00	16:00	60	50256000		패션의류	59000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250510160
홈앤쇼핑	20260701	15:10	16:00	50	고기몽땅 폭립 750g x 3팩 (오리지널 2팩 + 갈비맛 1팩, 총 2.25kg)	고기몽땅	고기몽땅 폭립 750g x 3팩 (오리지널 2팩 + 갈비맛 1팩, 총 2.25kg)	단순	15:10	16:00	50	63745200	일반식품	식품	49500	http://www.hnsmall.com/display/goods.do?goods_code=80944459
롯데원티비	20260701	15:21	16:01	40	[방송에서만] 플루 슈퍼 비타 스파 스크럽 바디워시 500g*5 + 200g*2	플루	[방송에서만] 플루 슈퍼 비타 스파 스크럽 바디워시 500g*5 + 200g*2	단순	15:21	16:01	40	7727100		화장품/미용	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12863919
현대홈쇼핑	20260701	15:30	16:30	60	(무)흥Good 든든한 3N5 간편종합보험(치료비+생활비플랜)	흥국화재	(무)흥Good 든든한 3N5 간편종합보험(치료비+생활비플랜)	단순	15:30	16:30	60	489533000	보험	여가/생활편의	1281500	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248871590&preview=true
롯데홈쇼핑	20260701	15:30	16:30	60	[제스프리] ★방송에서만 장바구니 포함★ 제스프리 유기농 골드키위 자이언트 사이즈 총 3.5kg (23입 / 개당 155g 내외)	제스프리	[제스프리] ★방송에서만 장바구니 포함★ 제스프리 유기농 골드키위 자이언트 사이즈 총 3.5kg (23입 / 개당 155g 내외)	단순	15:30	16:30	60	30588700	일반식품	식품	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12910891
CJ온스타일	20260701	15:30	16:30	60	NR랩 광노화케어 선크림 80ml*6개+브러시1+포토리뷰80ml	엔알랩	NR랩 광노화케어 선크림 80ml*6개+브러시1+포토리뷰80ml	단순	15:30	16:30	60	42231000	미용	화장품/미용	129000	https://display.cjonstyle.com/p/item/2085514790?channelCode=30002002
NS홈쇼핑	20260701	15:30	16:31	61	임성근포기김치	임성근	임성근포기김치	단순	15:30	16:31	61	141166200	일반식품	식품	39900	https://m.nsmall.com/goods/35823869
SK스토아	20260701	15:31	16:31	60	만능 왕특대 통낙지 500g*4팩(팩당 2~3미) + 만능 소스 50g*4팩 / 총2kg(8미~최대12미) | 원산지 : 상품정보 참조	종가	만능 왕특대 통낙지 500g*4팩(팩당 2~3미) + 만능 소스 50g*4팩 / 총2kg(8미~최대12미) | 원산지 : 상품정보 참조	단순	15:31	16:31	60	31087700	일반식품	식품	49900	https://www.skstoa.com/display/goods/64850569
SK스토아	20260701	15:31	16:31	60	[종가] 아삭한포기김치 4.4kg*2봉 / 총 8.8kg | 원산지 : 상품정보 참조	종가	[종가] 아삭한포기김치 4.4kg*2봉 / 총 8.8kg | 원산지 : 상품정보 참조	단순	15:31	16:31	60	19912100	일반식품	식품	49900	https://www.skstoa.com/display/goods/64850569
KT알파쇼핑	20260701	15:32	16:33	61	바띠_블라우스(SS)	바띠	바띠_블라우스(SS)	단순	15:32	16:33	61	127294900	의류	패션의류	49900	https://m.kshop.co.kr/display/product/8903651
쇼핑엔티	20260701	15:33	16:33	60	25SS 젬마 인견 이지셋업 6종	25SS	25SS 젬마 인견 이지셋업 6종	단순	15:33	16:33	60	52518600	언더웨어	패션의류	49900	https://www.shoppingntmall.com/display/goods/21829581
신세계쇼핑	20260701	15:34	16:35	61	자연감성 풍기인견 트렁크 총 7종	풍기인견	자연감성 풍기인견 트렁크 총 7종	단순	15:34	16:35	61	107226600	언더웨어	패션의류	69900	https://www.shinsegaetvshopping.com/display/detail/20071688
GS홈쇼핑	20260701	15:35	16:35	60	워커힐 고메 아이스크림 4종 총 20개(딸기6/초코6/망고바나나4/치즈4)	워커힐	워커힐 고메 아이스크림 4종 총 20개(딸기6/초코6/망고바나나4/치즈4)	단순	15:35	16:35	60	111342300	일반식품	식품	59900	https://www.gsshop.com/prd/prd.gs?prdid=1126775360&brddate=20260701153500&pgmID=6997&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260701	15:38	16:18	40	비비안 26SS 젤리퓨징 스킨컬렉션 4세트	비비안	비비안 26SS 젤리퓨징 스킨컬렉션 4세트	단순	15:38	16:18	40	33959100		패션의류	99900	https://www.gsshop.com/prd/prd.gs?prdid=1104865115&brddate=20260713145700&pgmID=6753&ordChannel=WE&tveshop=Y
공영쇼핑	20260701	15:40	16:40	60	[SK] 메리엔느 아이스쿨 냉감패드 2장세트 (리프) ★초특가 세일방송 열대야 특집★	메리엔느	[SK] 메리엔느 아이스쿨 냉감패드 2장세트 (리프) ★초특가 세일방송 열대야 특집★	단순	15:40	16:40	60	100499100	리빙/주방	가구/인테리어	79900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11941879
NS홈쇼핑 샵플러스	20260701	15:41	16:42	61	옥수수1	전남	옥수수1	단순	15:41	16:42	61	49723700		식품	29900	https://m.nsmall.com/goods/36013562
CJ온스타일 플러스	20260701	15:45	16:45	60	[온플] 26SS 프렌치린넨100 레이어드 티셔츠 2종	26SS	[온플] 26SS 프렌치린넨100 레이어드 티셔츠 2종	복합	15:45	16:45	60	115357300		패션의류	39900	https://display.cjonstyle.com/p/item/2082822646
현대홈쇼핑 플러스샵	20260701	16:00	17:00	60	{레오나드} 플로럴 실크 숄	{레오나드}	{레오나드} 플로럴 실크 숄	복합	16:00	17:00	60	97477000		패션잡화	799000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2249928989
홈앤쇼핑	20260701	16:00	16:50	50	[순수식품] 유기농 양배추 케일즙 6박스(총 180포)	순수식품	[순수식품] 유기농 양배추 케일즙 6박스(총 180포)	단순	16:00	16:50	50	30936100	건강식품	식품	68900	http://www.hnsmall.com/display/goods.do?goods_code=81139615
롯데원티비	20260701	16:01	16:41	40	[페이유에] 페이유에 ★공식수입원 正品★ 1920 프렌치 스니커즈	페이유에	[페이유에] 페이유에 ★공식수입원 正品★ 1920 프렌치 스니커즈	단순	16:01	16:41	40	8891200		패션잡화	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12896517
GS홈쇼핑 마이샵	20260701	16:18	16:39	21	26SS 게스 언더웨어 에센셜 썸머 코튼셋업 2세트 (남녀공용)	26SS	26SS 게스 언더웨어 에센셜 썸머 코튼셋업 2세트 (남녀공용)	단순	16:18	16:39	21	10003300		패션의류	59900	https://www.gsshop.com/prd/prd.gs?prdid=1115688948&brddate=20260708003800&pgmID=13454&ordChannel=WE&tveshop=Y
NS홈쇼핑	20260701	16:30	17:30	60	올그릭올리브오일	올그릭	올그릭올리브오일	단순	16:30	17:30	60	122591000	일반식품	식품	198000	https://m.nsmall.com/goods/35690837
롯데홈쇼핑	20260701	16:30	17:30	60	[워즐] ★단독★ 워즐 티타늄 IH 골드냄비 풀세트 (16편수+18편수+20양수(전구성 뚜껑포함)+주방장갑 2개)	워즐	[워즐] ★단독★ 워즐 티타늄 IH 골드냄비 풀세트 (16편수+18편수+20양수(전구성 뚜껑포함)+주방장갑 2개)	단순	16:30	17:30	60	75054700	리빙/주방	생활/건강	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12911596
현대홈쇼핑	20260701	16:30	17:30	60	굽지않고 바로먹는 국내산 촉촉한 황금오징어 4팩(8미) + 오징어채 1팩	더함프레시	굽지않고 바로먹는 국내산 촉촉한 황금오징어 4팩(8미) + 오징어채 1팩	단순	16:30	17:30	60	135270700	일반식품	식품	79900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2251087703&preview=true
CJ온스타일	20260701	16:30	17:30	60	[토닝크림패키지]최신상 기미앰플 시즌4 9병 + 체험분 4매 +토닝크림40ml	매스티나	[토닝크림패키지]최신상 기미앰플 시즌4 9병 + 체험분 4매 +토닝크림40ml	단순	16:30	17:30	60	99223000	미용	화장품/미용	159000	https://display.cjonstyle.com/p/item/2088011919?channelCode=30002002
SK스토아	20260701	16:31	17:31	60	워커힐 고메 한우도가니탕 900g*6팩(총 18인분) | 원산지 : 상품정보 참조	워커힐	워커힐 고메 한우도가니탕 900g*6팩(총 18인분) | 원산지 : 상품정보 참조	단순	16:31	17:31	60	62211000	일반식품	식품	69900	https://www.skstoa.com/display/goods/57835900
SK스토아	20260701	16:31	17:31	60	(방송에서만 1팩더 )정호영셰프의 기운센 민물장어구이 150g*7팩+1팩 / 총8팩 | 원산지 : 상품정보 참조	정호영셰프의	(방송에서만 1팩더 )정호영셰프의 기운센 민물장어구이 150g*7팩+1팩 / 총8팩 | 원산지 : 상품정보 참조	단순	16:31	17:31	60	37737000	일반식품	식품	69900	https://www.skstoa.com/display/goods/57835900
KT알파쇼핑	20260701	16:32	17:32	60	안국약품_루테인아스타잔틴	아스타	안국약품_루테인아스타잔틴	단순	16:32	17:32	60	55428000	건강식품	식품	149000	https://m.kshop.co.kr/display/product/5723981
쇼핑엔티	20260701	16:33	17:32	59	임성근 한끗다른 냉면 30인분(면30팩+육수15팩+비빔장15팩)	임성근	임성근 한끗다른 냉면 30인분(면30팩+육수15팩+비빔장15팩)	단순	16:33	17:32	59	70224000	일반식품	식품	39900	https://www.shoppingntmall.com/display/goods/28268335
신세계쇼핑	20260701	16:34	17:34	60	삼육두유 검은콩 볶은귀리 60팩 + 흑임자두유 45팩 (총105팩)	삼육두유	삼육두유 검은콩 볶은귀리 60팩 + 흑임자두유 45팩 (총105팩)	단순	16:34	17:34	60	39179900	일반식품	식품	56900	https://www.shinsegaetvshopping.com/display/detail/20062031
신세계쇼핑	20260701	16:34	17:34	60	[조선호텔] 삼계탕 900g x 7팩	삼육두유	삼육두유 검은콩 볶은귀리 60팩 흑임자두유 45팩	복합	16:34	17:34	60	0	일반식품	식품	56900	https://www.shinsegaetvshopping.com/display/detail/20062031
신세계쇼핑	20260701	16:34	17:34	60	[조선호텔] 삼계탕 900g x 7팩	조선호텔	삼계탕 x 7팩	복합	16:34	17:34	60	86140900	일반식품	식품	69900	https://www.shinsegaetvshopping.com/display/detail/1001199132
GS홈쇼핑	20260701	16:35	17:35	60	[역대 최대용량] 코이 고현정 NEW 단백질 리프팅앰플+헤어 퍼퓸 미스트 매니아세트	코이	[역대 최대용량] 코이 고현정 NEW 단백질 리프팅앰플+헤어 퍼퓸 미스트 매니아세트	단순	16:35	17:35	60	86037000	미용	화장품/미용	159000	https://www.gsshop.com/prd/prd.gs?prdid=1127897560&brddate=20260701163500&pgmID=6737&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260701	16:38	17:38	60	최유강의 불도장 삼계탕 1.2kg * 8팩 100% 국내산 냉장닭 5호	최유강의	최유강의 불도장 삼계탕 1.2kg * 8팩 100% 국내산 냉장닭 5호	단순	16:38	17:38	60	65470700		식품	59900	https://www.gsshop.com/prd/prd.gs?prdid=1125041100&brddate=20260701163800&pgmID=6997&ordChannel=WE&tveshop=Y
공영쇼핑	20260701	16:40	17:40	60	송화용 새우젓 세트(육젓) 500g×4통 + 멸치액젓 400g x 1병	송화용	송화용 새우젓 세트(육젓) 500g×4통 + 멸치액젓 400g x 1병	단순	16:40	17:40	60	99740600	일반식품	식품	69900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11948369
롯데원티비	20260701	16:41	17:41	60	[도티] 26SS NC 썸머 8부 팬츠 3종(D6NTW)	26SS	[도티] 26SS NC 썸머 8부 팬츠 3종(D6NTW)	단순	16:41	17:41	60	37425000		패션의류	49900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12900392
NS홈쇼핑 샵플러스	20260701	16:41	17:42	61	자반고등어1	대사이즈	자반고등어1	단순	16:41	17:42	61	49604100		식품	29900	https://m.nsmall.com/goods/35970155
CJ온스타일 플러스	20260701	16:45	17:45	60	에브리데이 견과 4박스(100봉)	에브리데이	에브리데이 견과 4박스(100봉)	단순	16:45	17:45	60	145351700		식품	85900	https://display.cjonstyle.com/p/item/2076466111
홈앤쇼핑	20260701	16:50	17:40	50	[26년 최신상/4개용량] 미바 다크스팟 커버 멜팅 밤 팩트 초특가구성 (본품 1개+리필 3개)	미바	[26년 최신상/4개용량] 미바 다크스팟 커버 멜팅 밤 팩트 초특가구성 (본품 1개+리필 3개)	단순	16:50	17:40	50	57807200	미용	화장품/미용	59900	http://www.hnsmall.com/display/goods.do?goods_code=77440663
현대홈쇼핑 플러스샵	20260701	17:00	18:00	60	[RCB폴로클럽][R605W]26SS 여성 시어서커 팬츠 3종	26SS	[RCB폴로클럽][R605W]26SS 여성 시어서커 팬츠 3종	복합	17:00	18:00	60	63733600		패션의류	59900	https://www.hmall.com/md/pda/itemPtc?slitmCd=2250218357
NS홈쇼핑	20260701	17:30	18:30	60	정호영낙지	정호영	정호영낙지	단순	17:30	18:30	60	164942200	일반식품	식품	52900	https://m.nsmall.com/goods/35914329
롯데홈쇼핑	20260701	17:30	18:30	60	[정성곳간] 정성곳간 토종 닭백숙 1.4kg x 5팩, 누룽지탕 500g x 5팩	정성곳간	[정성곳간] 정성곳간 토종 닭백숙 1.4kg x 5팩, 누룽지탕 500g x 5팩	단순	17:30	18:30	60	72682600	일반식품	식품	58900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12906719
CJ온스타일	20260701	17:30	18:30	60	[CJ단독]올반 유황먹인 냉장닭 영양삼계탕 900g 8팩	신세계푸드	[CJ단독]올반 유황먹인 냉장닭 영양삼계탕 900g 8팩	단순	17:30	18:30	60	100058700	일반식품	식품	60900	https://display.cjonstyle.com/p/item/2016783619?channelCode=30002002
현대홈쇼핑	20260701	17:30	18:30	60	[현대단독] 패밀리세트 비에날씬 프로 12박스+비에날퀸 1박스+비에날씬 플러스 1박스	에이스바이옴	[현대단독] 패밀리세트 비에날씬 프로 12박스+비에날퀸 1박스+비에날씬 플러스 1박스	단순	17:30	18:30	60	201736000	건강식품	식품	699000	https://www.hmall.com/md/pda/itemPtc?slitmCd=2248968602&preview=true
SK스토아	20260701	17:31	18:31	60	26SS 여성 쿨라이트 팬츠 4종	FILA	26SS 여성 쿨라이트 팬츠 4종	단순	17:31	18:31	60	30189600	의류	패션의류	69900	https://www.skstoa.com/display/goods/59998561
SK스토아	20260701	17:31	18:31	60	(26SS 신상) FILA 에센셜  퍼포먼스 7부 팬츠 (3종)	FILA	(26SS 신상) FILA 에센셜  퍼포먼스 7부 팬츠 (3종)	단순	17:31	18:31	60	72416400	의류	패션의류	69900	https://www.skstoa.com/display/goods/59998561
KT알파쇼핑	20260701	17:32	18:32	60	빅마마_우삼겹	빅마마	빅마마_우삼겹	단순	17:32	18:32	60	79127900	일반식품	식품	59900	https://m.kshop.co.kr/display/product/9278147
쇼핑엔티	20260701	17:32	18:32	60	[요리연구가 이보은의 선택!] 사대부집곳간 녹두삼계탕 1.2kg × 8팩 (총 9.6kg)	사대부집곳간	[요리연구가 이보은의 선택!] 사대부집곳간 녹두삼계탕 1.2kg × 8팩 (총 9.6kg)	단순	17:32	18:32	60	54828800	일반식품	식품	65900	https://www.shoppingntmall.com/display/goods/21476462
신세계쇼핑	20260701	17:34	18:35	61	[캔포장]제주 오색 보리김치 3종(알배추 1kg + 열무 1kg + 얼갈이 1kg) 총 3kg	삼육두유	[캔포장]제주 오색 보리김치 3종(알배추 1kg + 열무 1kg + 얼갈이 1kg) 총 3kg	단순	17:34	18:35	61	49090100	일반식품	식품	39900	https://www.shinsegaetvshopping.com/display/detail/1000120702
신세계쇼핑	20260701	17:34	18:35	61	삼육두유 검은콩 볶은귀리 60팩 + 흑임자두유 45팩 (총105팩)	삼육두유	삼육두유 검은콩 볶은귀리 60팩 + 흑임자두유 45팩 (총105팩)	단순	17:34	18:35	61	31996500	일반식품	식품	39900	https://www.shinsegaetvshopping.com/display/detail/1000120702
GS홈쇼핑	20260701	17:35	18:35	60	산지애 청송 꿀사과 미시마 6kg (3kg*2박스, 총 18~26과)	산지애	산지애 청송 꿀사과 미시마 6kg (3kg*2박스, 총 18~26과)	단순	17:35	18:35	60	144097600	일반식품	식품	79900	https://www.gsshop.com/prd/prd.gs?prdid=1088970063&brddate=20260701173500&pgmID=6997&ordChannel=WE&tveshop=Y
GS홈쇼핑 마이샵	20260701	17:38	18:38	60	[GS단독] 이연복 북경오리 5세트(통오리고기 5팩+소스 5팩+밀전병 1팩(42장))	이연복	[GS단독] 이연복 북경오리 5세트(통오리고기 5팩+소스 5팩+밀전병 1팩(42장))	단순	17:38	18:38	60	73255200		식품	69900	https://www.gsshop.com/prd/prd.gs?prdid=1055562061&brddate=20260701173800&pgmID=6997&ordChannel=WE&tveshop=Y
홈앤쇼핑	20260701	17:40	18:40	60	[렌탈] 직후방송 이조건 불가! 단독 ! 서큘레이터!  최신상 얼음정수기 최대 50만원+추가혜택까지 쿠쿠정수기	직후방송	[렌탈] 직후방송 이조건 불가! 단독 ! 서큘레이터!  최신상 얼음정수기 최대 50만원+추가혜택까지 쿠쿠정수기	단순	17:40	18:40	60	0	일반렌탈	여가/생활편의	0	http://www.hnsmall.com/display/goods.do?goods_code=78733221
공영쇼핑	20260701	17:40	18:40	60	이종임 ★한우★내장탕 10팩 (7kg)	이종임	이종임 ★한우★내장탕 10팩 (7kg)	단순	17:40	18:40	60	124999500	일반식품	식품	49900	https://www.gongyoungshop.kr/goods/selectGoodsDetail.do?prdId=11939750
롯데원티비	20260701	17:41	18:41	60	[임성근] ★방송에서만★임성근의 한돈한우 함박 스테이크 180g x 18팩	★방송에서만★임성근의	[임성근] ★방송에서만★임성근의 한돈한우 함박 스테이크 180g x 18팩	단순	17:41	18:41	60	21623900		식품	59900	https://www.lotteimall.com/goods/viewGoodsDetail.lotte?goods_no=12885608
